config_a,config_b,prompt_id,exact_match,token_match_ratio,bleu,rouge_l,edit_distance,first_divergence_token
c3_cuda_graphs,c9_determinism,mc_02,1.0,1.0,100.0,1.0,0,-1
c3_cuda_graphs,c9_determinism,mc_03,0.0,0.3364,67.0669,0.7602,165,34
c3_cuda_graphs,c9_determinism,mc_04,0.0,0.2727,22.2179,0.3431,401,23
c3_cuda_graphs,c9_determinism,rs_01,1.0,1.0,100.0,1.0,0,-1
c3_cuda_graphs,c9_determinism,rs_02,1.0,1.0,100.0,1.0,0,-1
c3_cuda_graphs,c9_determinism,sf_01,0.0,0.1442,21.8701,0.5581,330,0
c3_cuda_graphs,c9_determinism,sf_02,1.0,1.0,100.0,1.0,0,-1
c3_cuda_graphs,c9_determinism,sf_03,1.0,1.0,100.0,1.0,0,-1
c3_cuda_graphs,c9_determinism,sf_04,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c4_prefix_caching,cg_01,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c4_prefix_caching,cg_02,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c4_prefix_caching,cg_03,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c4_prefix_caching,ec_01,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c4_prefix_caching,ec_02,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c4_prefix_caching,ec_03,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c4_prefix_caching,lr_01,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c4_prefix_caching,lr_02,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c4_prefix_caching,lr_03,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c4_prefix_caching,lr_04,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c4_prefix_caching,mc_01,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c4_prefix_caching,mc_02,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c4_prefix_caching,mc_03,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c4_prefix_caching,mc_04,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c4_prefix_caching,rs_01,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c4_prefix_caching,rs_02,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c4_prefix_caching,sf_01,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c4_prefix_caching,sf_02,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c4_prefix_caching,sf_03,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c4_prefix_caching,sf_04,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c5_batch_processing,cg_01,0.0,0.2667,21.4254,0.3895,349,18
c4_prefix_caching,c5_batch_processing,cg_02,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c5_batch_processing,cg_03,0.0,0.2828,44.3201,0.5728,320,13
c4_prefix_caching,c5_batch_processing,ec_01,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c5_batch_processing,ec_02,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c5_batch_processing,ec_03,0.0,0.9802,97.2209,0.9802,7,18
c4_prefix_caching,c5_batch_processing,lr_01,0.0,0.1667,65.6451,0.7329,179,13
c4_prefix_caching,c5_batch_processing,lr_02,0.0,0.8571,91.0244,0.9187,57,90
c4_prefix_caching,c5_batch_processing,lr_03,0.0,0.2385,83.2199,0.8991,102,26
c4_prefix_caching,c5_batch_processing,lr_04,0.0,0.9884,98.9527,0.9889,3,85
c4_prefix_caching,c5_batch_processing,mc_01,0.0,0.7576,76.8633,0.8077,114,74
c4_prefix_caching,c5_batch_processing,mc_02,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c5_batch_processing,mc_03,0.0,0.2294,36.7242,0.5044,318,24
c4_prefix_caching,c5_batch_processing,mc_04,0.0,0.2609,23.101,0.3575,407,23
c4_prefix_caching,c5_batch_processing,rs_01,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c5_batch_processing,rs_02,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c5_batch_processing,sf_01,0.0,0.4519,91.2169,0.8558,120,47
c4_prefix_caching,c5_batch_processing,sf_02,0.0,0.1275,35.3714,0.5202,294,12
c4_prefix_caching,c5_batch_processing,sf_03,0.0,0.018,24.214,0.4107,377,1
c4_prefix_caching,c5_batch_processing,sf_04,0.0,0.0631,77.1004,0.7175,197,4
c4_prefix_caching,c6_low_memory,cg_01,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c6_low_memory,cg_02,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c6_low_memory,cg_03,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c6_low_memory,ec_01,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c6_low_memory,ec_02,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c6_low_memory,ec_03,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c6_low_memory,lr_01,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c6_low_memory,lr_02,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c6_low_memory,lr_03,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c6_low_memory,lr_04,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c6_low_memory,mc_01,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c6_low_memory,mc_02,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c6_low_memory,mc_03,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c6_low_memory,mc_04,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c6_low_memory,rs_01,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c6_low_memory,rs_02,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c6_low_memory,sf_01,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c6_low_memory,sf_02,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c6_low_memory,sf_03,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c6_low_memory,sf_04,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c8_cpu_swap,cg_01,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c8_cpu_swap,cg_02,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c8_cpu_swap,cg_03,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c8_cpu_swap,ec_01,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c8_cpu_swap,ec_02,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c8_cpu_swap,ec_03,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c8_cpu_swap,lr_01,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c8_cpu_swap,lr_02,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c8_cpu_swap,lr_03,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c8_cpu_swap,lr_04,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c8_cpu_swap,mc_01,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c8_cpu_swap,mc_02,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c8_cpu_swap,mc_03,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c8_cpu_swap,mc_04,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c8_cpu_swap,rs_01,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c8_cpu_swap,rs_02,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c8_cpu_swap,sf_01,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c8_cpu_swap,sf_02,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c8_cpu_swap,sf_03,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c8_cpu_swap,sf_04,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c9_determinism,cg_01,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c9_determinism,cg_02,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c9_determinism,cg_03,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c9_determinism,ec_01,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c9_determinism,ec_02,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c9_determinism,ec_03,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c9_determinism,lr_01,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c9_determinism,lr_02,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c9_determinism,lr_03,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c9_determinism,lr_04,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c9_determinism,mc_01,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c9_determinism,mc_02,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c9_determinism,mc_03,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c9_determinism,mc_04,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c9_determinism,rs_01,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c9_determinism,rs_02,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c9_determinism,sf_01,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c9_determinism,sf_02,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c9_determinism,sf_03,1.0,1.0,100.0,1.0,0,-1
c4_prefix_caching,c9_determinism,sf_04,1.0,1.0,100.0,1.0,0,-1
c5_batch_processing,c5_batch_processing,cg_01,1.0,1.0,100.0,1.0,0,-1
c5_batch_processing,c5_batch_processing,cg_02,1.0,1.0,100.0,1.0,0,-1
c5_batch_processing,c5_batch_processing,cg_03,1.0,1.0,100.0,1.0,0,-1
c5_batch_processing,c5_batch_processing,ec_01,1.0,1.0,100.0,1.0,0,-1
c5_batch_processing,c5_batch_processing,ec_02,1.0,1.0,100.0,1.0,0,-1
c5_batch_processing,c5_batch_processing,ec_03,1.0,1.0,100.0,1.0,0,-1
c5_batch_processing,c5_batch_processing,lr_01,1.0,1.0,100.0,1.0,0,-1
c5_batch_processing,c5_batch_processing,lr_02,1.0,1.0,100.0,1.0,0,-1
c5_batch_processing,c5_batch_processing,lr_03,1.0,1.0,100.0,1.0,0,-1
c5_batch_processing,c5_batch_processing,lr_04,1.0,1.0,100.0,1.0,0,-1
c5_batch_processing,c5_batch_processing,mc_01,1.0,1.0,100.0,1.0,0,-1
c5_batch_processing,c5_batch_processing,mc_02,1.0,1.0,100.0,1.0,0,-1
c5_batch_processing,c5_batch_processing,mc_03,1.0,1.0,100.0,1.0,0,-1
c5_batch_processing,c5_batch_processing,mc_04,1.0,1.0,100.0,1.0,0,-1
c5_batch_processing,c5_batch_processing,rs_01,1.0,1.0,100.0,1.0,0,-1
c5_batch_processing,c5_batch_processing,rs_02,1.0,1.0,100.0,1.0,0,-1
c5_batch_processing,c5_batch_processing,sf_01,1.0,1.0,100.0,1.0,0,-1
c5_batch_processing,c5_batch_processing,sf_02,1.0,1.0,100.0,1.0,0,-1
c5_batch_processing,c5_batch_processing,sf_03,1.0,1.0,100.0,1.0,0,-1
c5_batch_processing,c5_batch_processing,sf_04,1.0,1.0,100.0,1.0,0,-1
c5_batch_processing,c6_low_memory,cg_01,0.0,0.2667,21.3116,0.3895,349,18
c5_batch_processing,c6_low_memory,cg_02,1.0,1.0,100.0,1.0,0,-1
c5_batch_processing,c6_low_memory,cg_03,0.0,0.2828,44.32,0.5728,320,13
c5_batch_processing,c6_low_memory,ec_01,1.0,1.0,100.0,1.0,0,-1
c5_batch_processing,c6_low_memory,ec_02,1.0,1.0,100.0,1.0,0,-1
c5_batch_processing,c6_low_memory,ec_03,0.0,0.9802,97.2209,0.9802,7,18
c5_batch_processing,c6_low_memory,lr_01,0.0,0.1667,65.6526,0.7329,179,13
c5_batch_processing,c6_low_memory,lr_02,0.0,0.8571,91.0244,0.9187,57,90
c5_batch_processing,c6_low_memory,lr_03,0.0,0.2385,83.2199,0.8991,102,26
c5_batch_processing,c6_low_memory,lr_04,0.0,0.9884,98.9527,0.9889,3,85
c5_batch_processing,c6_low_memory,mc_01,0.0,0.7576,76.8636,0.8077,114,74
c5_batch_processing,c6_low_memory,mc_02,1.0,1.0,100.0,1.0,0,-1
c5_batch_processing,c6_low_memory,mc_03,0.0,0.2294,36.7456,0.5044,318,24
c5_batch_processing,c6_low_memory,mc_04,0.0,0.2609,23.098,0.3575,407,23
c5_batch_processing,c6_low_memory,rs_01,1.0,1.0,100.0,1.0,0,-1
c5_batch_processing,c6_low_memory,rs_02,1.0,1.0,100.0,1.0,0,-1
c5_batch_processing,c6_low_memory,sf_01,0.0,0.4519,91.2169,0.8558,120,47
c5_batch_processing,c6_low_memory,sf_02,0.0,0.1275,35.3737,0.5202,294,12
c5_batch_processing,c6_low_memory,sf_03,0.0,0.018,24.2155,0.4107,377,1
c5_batch_processing,c6_low_memory,sf_04,0.0,0.0631,77.1004,0.7175,197,4
c5_batch_processing,c8_cpu_swap,cg_01,0.0,0.2667,21.3116,0.3895,349,18
c5_batch_processing,c8_cpu_swap,cg_02,1.0,1.0,100.0,1.0,0,-1
c5_batch_processing,c8_cpu_swap,cg_03,0.0,0.2828,44.32,0.5728,320,13
c5_batch_processing,c8_cpu_swap,ec_01,1.0,1.0,100.0,1.0,0,-1
c5_batch_processing,c8_cpu_swap,ec_02,1.0,1.0,100.0,1.0,0,-1
c5_batch_processing,c8_cpu_swap,ec_03,0.0,0.9802,97.2209,0.9802,7,18
c5_batch_processing,c8_cpu_swap,lr_01,0.0,0.1667,65.6526,0.7329,179,13
c5_batch_processing,c8_cpu_swap,lr_02,0.0,0.8571,91.0244,0.9187,57,90
c5_batch_processing,c8_cpu_swap,lr_03,0.0,0.2385,83.2199,0.8991,102,26
c5_batch_processing,c8_cpu_swap,lr_04,0.0,0.9884,98.9527,0.9889,3,85
c5_batch_processing,c8_cpu_swap,mc_01,0.0,0.7576,76.8636,0.8077,114,74
c5_batch_processing,c8_cpu_swap,mc_02,1.0,1.0,100.0,1.0,0,-1
c5_batch_processing,c8_cpu_swap,mc_03,0.0,0.2294,36.7456,0.5044,318,24
c5_batch_processing,c8_cpu_swap,mc_04,0.0,0.2609,23.098,0.3575,407,23
c5_batch_processing,c8_cpu_swap,rs_01,1.0,1.0,100.0,1.0,0,-1
c5_batch_processing,c8_cpu_swap,rs_02,1.0,1.0,100.0,1.0,0,-1
c5_batch_processing,c8_cpu_swap,sf_01,0.0,0.4519,91.2169,0.8558,120,47
c5_batch_processing,c8_cpu_swap,sf_02,0.0,0.1275,35.3737,0.5202,294,12
c5_batch_processing,c8_cpu_swap,sf_03,0.0,0.018,24.2155,0.4107,377,1
c5_batch_processing,c8_cpu_swap,sf_04,0.0,0.0631,77.1004,0.7175,197,4
c5_batch_processing,c9_determinism,cg_01,0.0,0.2667,21.3116,0.3895,349,18
c5_batch_processing,c9_determinism,cg_02,1.0,1.0,100.0,1.0,0,-1
c5_batch_processing,c9_determinism,cg_03,0.0,0.2828,44.32,0.5728,320,13
c5_batch_processing,c9_determinism,ec_01,1.0,1.0,100.0,1.0,0,-1
c5_batch_processing,c9_determinism,ec_02,1.0,1.0,100.0,1.0,0,-1
c5_batch_processing,c9_determinism,ec_03,0.0,0.9802,97.2209,0.9802,7,18
c5_batch_processing,c9_determinism,lr_01,0.0,0.1667,65.6526,0.7329,179,13
c5_batch_processing,c9_determinism,lr_02,0.0,0.8571,91.0244,0.9187,57,90
c5_batch_processing,c9_determinism,lr_03,0.0,0.2385,83.2199,0.8991,102,26
c5_batch_processing,c9_determinism,lr_04,0.0,0.9884,98.9527,0.9889,3,85
c5_batch_processing,c9_determinism,mc_01,0.0,0.7576,76.8636,0.8077,114,74
c5_batch_processing,c9_determinism,mc_02,1.0,1.0,100.0,1.0,0,-1
c5_batch_processing,c9_determinism,mc_03,0.0,0.2294,36.7456,0.5044,318,24
c5_batch_processing,c9_determinism,mc_04,0.0,0.2609,23.098,0.3575,407,23
c5_batch_processing,c9_determinism,rs_01,1.0,1.0,100.0,1.0,0,-1
c5_batch_processing,c9_determinism,rs_02,1.0,1.0,100.0,1.0,0,-1
c5_batch_processing,c9_determinism,sf_01,0.0,0.4519,91.2169,0.8558,120,47
c5_batch_processing,c9_determinism,sf_02,0.0,0.1275,35.3737,0.5202,294,12
c5_batch_processing,c9_determinism,sf_03,0.0,0.018,24.2155,0.4107,377,1
c5_batch_processing,c9_determinism,sf_04,0.0,0.0631,77.1004,0.7175,197,4
c6_low_memory,c6_low_memory,cg_01,1.0,1.0,100.0,1.0,0,-1
c6_low_memory,c6_low_memory,cg_02,1.0,1.0,100.0,1.0,0,-1
c6_low_memory,c6_low_memory,cg_03,1.0,1.0,100.0,1.0,0,-1
c6_low_memory,c6_low_memory,ec_01,1.0,1.0,100.0,1.0,0,-1
c6_low_memory,c6_low_memory,ec_02,1.0,1.0,100.0,1.0,0,-1
c6_low_memory,c6_low_memory,ec_03,1.0,1.0,100.0,1.0,0,-1
c6_low_memory,c6_low_memory,lr_01,1.0,1.0,100.0,1.0,0,-1
c6_low_memory,c6_low_memory,lr_02,1.0,1.0,100.0,1.0,0,-1
c6_low_memory,c6_low_memory,lr_03,1.0,1.0,100.0,1.0,0,-1
c6_low_memory,c6_low_memory,lr_04,1.0,1.0,100.0,1.0,0,-1
c6_low_memory,c6_low_memory,mc_01,1.0,1.0,100.0,1.0,0,-1
c6_low_memory,c6_low_memory,mc_02,1.0,1.0,100.0,1.0,0,-1
c6_low_memory,c6_low_memory,mc_03,1.0,1.0,100.0,1.0,0,-1
c6_low_memory,c6_low_memory,mc_04,1.0,1.0,100.0,1.0,0,-1
c6_low_memory,c6_low_memory,rs_01,1.0,1.0,100.0,1.0,0,-1
c6_low_memory,c6_low_memory,rs_02,1.0,1.0,100.0,1.0,0,-1
c6_low_memory,c6_low_memory,sf_01,1.0,1.0,100.0,1.0,0,-1
c6_low_memory,c6_low_memory,sf_02,1.0,1.0,100.0,1.0,0,-1
c6_low_memory,c6_low_memory,sf_03,1.0,1.0,100.0,1.0,0,-1
c6_low_memory,c6_low_memory,sf_04,1.0,1.0,100.0,1.0,0,-1
c6_low_memory,c8_cpu_swap,cg_01,1.0,1.0,100.0,1.0,0,-1
c6_low_memory,c8_cpu_swap,cg_02,1.0,1.0,100.0,1.0,0,-1
c6_low_memory,c8_cpu_swap,cg_03,1.0,1.0,100.0,1.0,0,-1
c6_low_memory,c8_cpu_swap,ec_01,1.0,1.0,100.0,1.0,0,-1
c6_low_memory,c8_cpu_swap,ec_02,1.0,1.0,100.0,1.0,0,-1
c6_low_memory,c8_cpu_swap,ec_03,1.0,1.0,100.0,1.0,0,-1
c6_low_memory,c8_cpu_swap,lr_01,1.0,1.0,100.0,1.0,0,-1
c6_low_memory,c8_cpu_swap,lr_02,1.0,1.0,100.0,1.0,0,-1
c6_low_memory,c8_cpu_swap,lr_03,1.0,1.0,100.0,1.0,0,-1
c6_low_memory,c8_cpu_swap,lr_04,1.0,1.0,100.0,1.0,0,-1
c6_low_memory,c8_cpu_swap,mc_01,1.0,1.0,100.0,1.0,0,-1
c6_low_memory,c8_cpu_swap,mc_02,1.0,1.0,100.0,1.0,0,-1
c6_low_memory,c8_cpu_swap,mc_03,1.0,1.0,100.0,1.0,0,-1
c6_low_memory,c8_cpu_swap,mc_04,1.0,1.0,100.0,1.0,0,-1
c6_low_memory,c8_cpu_swap,rs_01,1.0,1.0,100.0,1.0,0,-1
c6_low_memory,c8_cpu_swap,rs_02,1.0,1.0,100.0,1.0,0,-1
c6_low_memory,c8_cpu_swap,sf_01,1.0,1.0,100.0,1.0,0,-1
c6_low_memory,c8_cpu_swap,sf_02,1.0,1.0,100.0,1.0,0,-1
c6_low_memory,c8_cpu_swap,sf_03,1.0,1.0,100.0,1.0,0,-1
c6_low_memory,c8_cpu_swap,sf_04,1.0,1.0,100.0,1.0,0,-1
c6_low_memory,c9_determinism,cg_01,1.0,1.0,100.0,1.0,0,-1
c6_low_memory,c9_determinism,cg_02,1.0,1.0,100.0,1.0,0,-1
c6_low_memory,c9_determinism,cg_03,1.0,1.0,100.0,1.0,0,-1
c6_low_memory,c9_determinism,ec_01,1.0,1.0,100.0,1.0,0,-1
c6_low_memory,c9_determinism,ec_02,1.0,1.0,100.0,1.0,0,-1
c6_low_memory,c9_determinism,ec_03,1.0,1.0,100.0,1.0,0,-1
c6_low_memory,c9_determinism,lr_01,1.0,1.0,100.0,1.0,0,-1
c6_low_memory,c9_determinism,lr_02,1.0,1.0,100.0,1.0,0,-1
c6_low_memory,c9_determinism,lr_03,1.0,1.0,100.0,1.0,0,-1
c6_low_memory,c9_determinism,lr_04,1.0,1.0,100.0,1.0,0,-1
c6_low_memory,c9_determinism,mc_01,1.0,1.0,100.0,1.0,0,-1
c6_low_memory,c9_determinism,mc_02,1.0,1.0,100.0,1.0,0,-1
c6_low_memory,c9_determinism,mc_03,1.0,1.0,100.0,1.0,0,-1
c6_low_memory,c9_determinism,mc_04,1.0,1.0,100.0,1.0,0,-1
c6_low_memory,c9_determinism,rs_01,1.0,1.0,100.0,1.0,0,-1
c6_low_memory,c9_determinism,rs_02,1.0,1.0,100.0,1.0,0,-1
c6_low_memory,c9_determinism,sf_01,1.0,1.0,100.0,1.0,0,-1
c6_low_memory,c9_determinism,sf_02,1.0,1.0,100.0,1.0,0,-1
c6_low_memory,c9_determinism,sf_03,1.0,1.0,100.0,1.0,0,-1
c6_low_memory,c9_determinism,sf_04,1.0,1.0,100.0,1.0,0,-1
c8_cpu_swap,c8_cpu_swap,cg_01,1.0,1.0,100.0,1.0,0,-1
c8_cpu_swap,c8_cpu_swap,cg_02,1.0,1.0,100.0,1.0,0,-1
c8_cpu_swap,c8_cpu_swap,cg_03,1.0,1.0,100.0,1.0,0,-1
c8_cpu_swap,c8_cpu_swap,ec_01,1.0,1.0,100.0,1.0,0,-1
c8_cpu_swap,c8_cpu_swap,ec_02,1.0,1.0,100.0,1.0,0,-1
c8_cpu_swap,c8_cpu_swap,ec_03,1.0,1.0,100.0,1.0,0,-1
c8_cpu_swap,c8_cpu_swap,lr_01,1.0,1.0,100.0,1.0,0,-1
c8_cpu_swap,c8_cpu_swap,lr_02,1.0,1.0,100.0,1.0,0,-1
c8_cpu_swap,c8_cpu_swap,lr_03,1.0,1.0,100.0,1.0,0,-1
c8_cpu_swap,c8_cpu_swap,lr_04,1.0,1.0,100.0,1.0,0,-1
c8_cpu_swap,c8_cpu_swap,mc_01,1.0,1.0,100.0,1.0,0,-1
c8_cpu_swap,c8_cpu_swap,mc_02,1.0,1.0,100.0,1.0,0,-1
c8_cpu_swap,c8_cpu_swap,mc_03,1.0,1.0,100.0,1.0,0,-1
c8_cpu_swap,c8_cpu_swap,mc_04,1.0,1.0,100.0,1.0,0,-1
c8_cpu_swap,c8_cpu_swap,rs_01,1.0,1.0,100.0,1.0,0,-1
c8_cpu_swap,c8_cpu_swap,rs_02,1.0,1.0,100.0,1.0,0,-1
c8_cpu_swap,c8_cpu_swap,sf_01,1.0,1.0,100.0,1.0,0,-1
c8_cpu_swap,c8_cpu_swap,sf_02,1.0,1.0,100.0,1.0,0,-1
c8_cpu_swap,c8_cpu_swap,sf_03,1.0,1.0,100.0,1.0,0,-1
c8_cpu_swap,c8_cpu_swap,sf_04,1.0,1.0,100.0,1.0,0,-1
c8_cpu_swap,c9_determinism,cg_01,1.0,1.0,100.0,1.0,0,-1
c8_cpu_swap,c9_determinism,cg_02,1.0,1.0,100.0,1.0,0,-1
c8_cpu_swap,c9_determinism,cg_03,1.0,1.0,100.0,1.0,0,-1
c8_cpu_swap,c9_determinism,ec_01,1.0,1.0,100.0,1.0,0,-1
c8_cpu_swap,c9_determinism,ec_02,1.0,1.0,100.0,1.0,0,-1
c8_cpu_swap,c9_determinism,ec_03,1.0,1.0,100.0,1.0,0,-1
c8_cpu_swap,c9_determinism,lr_01,1.0,1.0,100.0,1.0,0,-1
c8_cpu_swap,c9_determinism,lr_02,1.0,1.0,100.0,1.0,0,-1
c8_cpu_swap,c9_determinism,lr_03,1.0,1.0,100.0,1.0,0,-1
c8_cpu_swap,c9_determinism,lr_04,1.0,1.0,100.0,1.0,0,-1
c8_cpu_swap,c9_determinism,mc_01,1.0,1.0,100.0,1.0,0,-1
c8_cpu_swap,c9_determinism,mc_02,1.0,1.0,100.0,1.0,0,-1
c8_cpu_swap,c9_determinism,mc_03,1.0,1.0,100.0,1.0,0,-1
c8_cpu_swap,c9_determinism,mc_04,1.0,1.0,100.0,1.0,0,-1
c8_cpu_swap,c9_determinism,rs_01,1.0,1.0,100.0,1.0,0,-1
c8_cpu_swap,c9_determinism,rs_02,1.0,1.0,100.0,1.0,0,-1
c8_cpu_swap,c9_determinism,sf_01,1.0,1.0,100.0,1.0,0,-1
c8_cpu_swap,c9_determinism,sf_02,1.0,1.0,100.0,1.0,0,-1
c8_cpu_swap,c9_determinism,sf_03,1.0,1.0,100.0,1.0,0,-1
c8_cpu_swap,c9_determinism,sf_04,1.0,1.0,100.0,1.0,0,-1
c9_determinism,c9_determinism,cg_01,1.0,1.0,100.0,1.0,0,-1
c9_determinism,c9_determinism,cg_02,1.0,1.0,100.0,1.0,0,-1
c9_determinism,c9_determinism,cg_03,1.0,1.0,100.0,1.0,0,-1
c9_determinism,c9_determinism,ec_01,1.0,1.0,100.0,1.0,0,-1
c9_determinism,c9_determinism,ec_02,1.0,1.0,100.0,1.0,0,-1
c9_determinism,c9_determinism,ec_03,1.0,1.0,100.0,1.0,0,-1
c9_determinism,c9_determinism,lr_01,1.0,1.0,100.0,1.0,0,-1
c9_determinism,c9_determinism,lr_02,1.0,1.0,100.0,1.0,0,-1
c9_determinism,c9_determinism,lr_03,1.0,1.0,100.0,1.0,0,-1
c9_determinism,c9_determinism,lr_04,1.0,1.0,100.0,1.0,0,-1
c9_determinism,c9_determinism,mc_01,1.0,1.0,100.0,1.0,0,-1
c9_determinism,c9_determinism,mc_02,1.0,1.0,100.0,1.0,0,-1
c9_determinism,c9_determinism,mc_03,1.0,1.0,100.0,1.0,0,-1
c9_determinism,c9_determinism,mc_04,1.0,1.0,100.0,1.0,0,-1
c9_determinism,c9_determinism,rs_01,1.0,1.0,100.0,1.0,0,-1
c9_determinism,c9_determinism,rs_02,1.0,1.0,100.0,1.0,0,-1
c9_determinism,c9_determinism,sf_01,1.0,1.0,100.0,1.0,0,-1
c9_determinism,c9_determinism,sf_02,1.0,1.0,100.0,1.0,0,-1
c9_determinism,c9_determinism,sf_03,1.0,1.0,100.0,1.0,0,-1
c9_determinism,c9_determinism,sf_04,1.0,1.0,100.0,1.0,0,-1
